Order ID,Gender,Age,Quantity,Category,Channel,Shipping city state,Status,Size,Date,Month,Amount
100243,Men,51,1,Saree,Myntra,Uttar Pradesh,Delivered,L,2022-01-11 02:00:00,January,1496.3683116351147
100244,Women,65,1,Kurta,Ajio,Tamil Nadu,Delivered,XL,2022-01-11 03:00:00,January,1372.6363178715756
100245,Women,32,1,Set,Ajio,Uttar Pradesh,Refunded,XL,2022-01-11 04:00:00,January,1466.682849593756
100246,Men,41,1,Top,Amazon,Telangana,Delivered,L,2022-01-11 05:00:00,January,916.4194681056566
100247,Women,22,1,Kurta,Ajio,Tamil Nadu,Delivered,L,2022-01-11 06:00:00,January,1198.479580037577
100248,Men,70,1,Kurta,Amazon,Uttar Pradesh,Delivered,L,2022-01-11 07:00:00,January,1420.1489519121171
100249,Men,71,2,Blouse,Amazon,Karnataka,Returned,L,2022-01-11 08:00:00,January,1387.5510103275535
100250,Men,49,2,Kurta,Ajio,Maharashtra,Delivered,S,2022-01-11 09:00:00,January,1604.2186266752879
100251,Women,26,1,Set,Amazon,Telangana,Delivered,XL,2022-01-11 10:00:00,January,1554.3157254921312
100252,Women,72,2,Western Dress,Amazon,Tamil Nadu,Delivered,S,2022-01-11 11:00:00,January,1549.6154942195371
100253,Men,22,1,Set,Ajio,Maharashtra,Delivered,M,2022-01-11 12:00:00,January,1275.9727688695555
100254,Women,22,1,Blouse,Myntra,Uttar Pradesh,Delivered,M,2022-01-11 13:00:00,January,970.4993417555368
100255,Women,58,2,Blouse,Ajio,Maharashtra,Delivered,S,2022-01-11 14:00:00,January,1275.5591566460926
100256,Women,58,1,Kurta,Amazon,Tamil Nadu,Delivered,XL,2022-01-11 15:00:00,January,1497.4539387851728
100257,Men,51,2,Set,Myntra,Karnataka,Delivered,XL,2022-01-11 16:00:00,January,1715.5226936038132
100258,Women,24,1,Kurta,Amazon,Maharashtra,Delivered,XL,2022-01-11 17:00:00,January,1352.0490216001533
100259,Women,43,1,Kurta,Myntra,Maharashtra,Refunded,L,2022-01-11 18:00:00,January,1427.2759475973473
100260,Women,18,1,Set,Amazon,Maharashtra,Delivered,M,2022-01-11 19:00:00,January,1375.996542029953
100261,Women,69,1,Set,Amazon,Uttar Pradesh,Delivered,S,2022-01-11 20:00:00,January,1447.6751230902657
100262,Men,51,1,Set,Myntra,Tamil Nadu,Delivered,S,2022-01-11 21:00:00,January,1320.4215097204853
100263,Women,43,1,Kurta,Myntra,Karnataka,Delivered,S,2022-01-11 22:00:00,January,1289.1810007104361
100264,Women,74,1,Western Dress,Myntra,Uttar Pradesh,Returned,M,2022-01-11 23:00:00,January,1259.2259914222734
100265,Men,49,2,Ethnic Dress,Amazon,Maharashtra,Delivered,XL,2022-01-12 00:00:00,January,2102.957534962313
100266,Men,29,2,Set,Amazon,Telangana,Delivered,L,2022-01-12 01:00:00,January,1838.0186026119131
100267,Women,23,1,Set,Amazon,Uttar Pradesh,Delivered,S,2022-01-12 02:00:00,January,1343.4695305400824
100268,Men,37,1,Set,Amazon,Tamil Nadu,Delivered,L,2022-01-12 03:00:00,January,1443.312058056414
100269,Women,36,1,Blouse,Amazon,Tamil Nadu,Cancelled,XL,2022-01-12 04:00:00,January,910.082994287336
100270,Women,33,2,Kurta,Myntra,Maharashtra,Delivered,S,2022-01-12 05:00:00,January,1545.3703425695005
100271,Men,21,1,Blouse,Amazon,Telangana,Delivered,XL,2022-01-12 06:00:00,January,974.088490620014
100272,Men,49,1,Saree,Ajio,Maharashtra,Delivered,L,2022-01-12 07:00:00,January,1555.9261687202106
100273,Men,35,2,Set,Amazon,Maharashtra,Delivered,XL,2022-01-12 08:00:00,January,1775.9823403832747
100274,Men,22,1,Set,Ajio,Karnataka,Delivered,L,2022-01-12 09:00:00,January,1364.8900817092633
100275,Women,74,1,Set,Myntra,Maharashtra,Delivered,XL,2022-01-12 10:00:00,January,1587.6225253156113
100276,Women,71,1,Set,Myntra,Karnataka,Delivered,M,2022-01-12 11:00:00,January,1344.3619680191034
100277,Men,67,2,Kurta,Myntra,Telangana,Delivered,S,2022-01-12 12:00:00,January,1660.3782080055416
100278,Women,23,1,Kurta,Myntra,Uttar Pradesh,Delivered,M,2022-01-12 13:00:00,January,1457.1569663876835
100279,Men,74,2,Top,Myntra,Karnataka,Delivered,S,2022-01-12 14:00:00,January,1326.3717381446718
100280,Men,31,1,Set,Amazon,Uttar Pradesh,Delivered,XL,2022-01-12 15:00:00,January,1296.361248310472
100281,Men,69,2,Set,Myntra,Maharashtra,Cancelled,M,2022-01-12 16:00:00,January,1788.058559042591
100282,Women,66,1,Kurta,Ajio,Tamil Nadu,Delivered,XL,2022-01-12 17:00:00,January,1289.912174317615
100283,Women,35,1,Set,Amazon,Karnataka,Delivered,XL,2022-01-12 18:00:00,January,1367.4602111564086
100284,Women,70,2,Kurta,Amazon,Karnataka,Delivered,S,2022-01-12 19:00:00,January,1755.7515447181195
100285,Women,27,1,Set,Myntra,Maharashtra,Delivered,S,2022-01-12 20:00:00,January,1495.3390830531232
100286,Women,40,1,Set,Ajio,Telangana,Delivered,S,2022-01-12 21:00:00,January,1296.7900370070788
100287,Women,73,3,Top,Myntra,Tamil Nadu,Delivered,M,2022-01-12 22:00:00,January,1598.2892963881927
100288,Women,68,1,Western Dress,Ajio,Telangana,Delivered,M,2022-01-12 23:00:00,January,1248.6707167060413
100289,Women,74,2,Set,Myntra,Maharashtra,Delivered,M,2022-01-13 00:00:00,January,1817.2504183398214
100290,Women,35,1,Kurta,Amazon,Tamil Nadu,Delivered,L,2022-01-13 01:00:00,January,1358.2222038394334
100291,Women,21,2,Set,Myntra,Uttar Pradesh,Delivered,L,2022-01-13 02:00:00,January,1675.6335797516863
100292,Women,69,1,Set,Myntra,Tamil Nadu,Cancelled,XL,2022-01-13 03:00:00,January,1457.5909288907012
100293,Men,49,2,Kurta,Amazon,Karnataka,Delivered,XL,2022-01-13 04:00:00,January,1531.1961226048952
100294,Women,64,1,Kurta,Amazon,Maharashtra,Delivered,L,2022-01-13 05:00:00,January,1466.3785352612488
100295,Women,23,1,Set,Amazon,Maharashtra,Delivered,S,2022-01-13 06:00:00,January,1389.4303245120095
100296,Women,43,1,Set,Ajio,Tamil Nadu,Delivered,M,2022-01-13 07:00:00,January,1451.907443203712
100297,Men,23,1,Western Dress,Amazon,Maharashtra,Delivered,XL,2022-01-13 08:00:00,January,1158.323051821773
100298,Women,52,1,Set,Ajio,Telangana,Delivered,S,2022-01-13 09:00:00,January,1394.417860979356
100299,Women,58,1,Blouse,Amazon,Maharashtra,Delivered,XL,2022-01-13 10:00:00,January,1060.9786373314419
100300,Women,60,2,Set,Amazon,Uttar Pradesh,Returned,L,2022-01-13 11:00:00,January,1786.2501807659048
100301,Women,22,1,Set,Amazon,Telangana,Delivered,S,2022-01-13 12:00:00,January,1260.8196676376485
100302,Women,31,2,Saree,Ajio,Karnataka,Delivered,M,2022-01-13 13:00:00,January,1655.8549008270475
100303,Women,19,2,Kurta,Amazon,Karnataka,Delivered,XL,2022-01-13 14:00:00,January,1570.1131538355507
100304,Women,71,1,Set,Myntra,Maharashtra,Delivered,S,2022-01-13 15:00:00,January,1540.415986211815
100305,Men,68,1,Kurta,Ajio,Karnataka,Delivered,L,2022-01-13 16:00:00,January,1380.6081097704437
100306,Men,57,2,Set,Myntra,Telangana,Delivered,XL,2022-01-13 17:00:00,January,1711.000119111539
100307,Women,30,1,Western Dress,Amazon,Tamil Nadu,Refunded,XL,2022-01-13 18:00:00,January,1107.2726102192566
100308,Women,68,2,Set,Ajio,Uttar Pradesh,Delivered,L,2022-01-13 19:00:00,January,1707.7845092210873
100309,Men,22,1,Blouse,Amazon,Karnataka,Delivered,XL,2022-01-13 20:00:00,January,992.0316889673857
100310,Women,64,1,Kurta,Amazon,Maharashtra,Delivered,L,2022-01-13 21:00:00,January,1318.4668494714142
100311,Women,53,1,Western Dress,Ajio,Karnataka,Delivered,L,2022-01-13 22:00:00,January,1262.8673308595316
100312,Women,53,3,Western Dress,Amazon,Telangana,Delivered,S,2022-01-13 23:00:00,January,1779.9381358217768
100313,Women,67,2,Set,Myntra,Karnataka,Delivered,S,2022-01-14 00:00:00,January,1845.1105954611753
100314,Men,73,1,Saree,Myntra,Telangana,Delivered,M,2022-01-14 01:00:00,January,1689.6477060962588
100315,Men,36,3,Set,Myntra,Maharashtra,Delivered,S,2022-01-14 02:00:00,January,1995.9035460101654
100316,Women,37,1,Set,Ajio,Karnataka,Delivered,S,2022-01-14 03:00:00,January,1438.0323742322862
100317,Women,39,2,Kurta,Amazon,Tamil Nadu,Delivered,M,2022-01-14 04:00:00,January,1614.0616072203163
100318,Women,48,2,Bottom,Myntra,Tamil Nadu,Delivered,L,2022-01-14 05:00:00,January,1081.835906487337
100319,Women,58,2,Set,Myntra,Uttar Pradesh,Delivered,S,2022-01-14 06:00:00,January,1559.263263717348
100320,Women,64,1,Ethnic Dress,Ajio,Karnataka,Returned,XL,2022-01-14 07:00:00,January,1677.673814282326
100321,Women,61,1,Kurta,Myntra,Telangana,Delivered,L,2022-01-14 08:00:00,January,1349.311750705813
100322,Men,21,1,Saree,Amazon,Tamil Nadu,Delivered,M,2022-01-14 09:00:00,January,1392.7157335501252
100323,Women,20,1,Kurta,Amazon,Maharashtra,Delivered,S,2022-01-14 10:00:00,January,1240.410709761646
100324,Women,54,1,Set,Myntra,Maharashtra,Delivered,M,2022-01-14 11:00:00,January,1462.7683364226302
100325,Men,42,2,Saree,Myntra,Tamil Nadu,Delivered,S,2022-01-14 12:00:00,January,1740.8744014990068
100326,Men,66,1,Set,Amazon,Uttar Pradesh,Delivered,M,2022-01-14 13:00:00,January,1378.7478812127802
100327,Women,54,1,Western Dress,Amazon,Telangana,Delivered,XL,2022-01-14 14:00:00,January,1222.0899679393183
100328,Women,21,1,Saree,Ajio,Telangana,Delivered,XL,2022-01-14 15:00:00,January,1192.1048689357303
100329,Women,70,1,Saree,Amazon,Karnataka,Delivered,XL,2022-01-14 16:00:00,January,1650.0365188976755
100330,Women,56,2,Western Dress,Amazon,Tamil Nadu,Delivered,S,2022-01-14 17:00:00,January,1484.42886388818
100331,Women,24,2,Set,Myntra,Maharashtra,Cancelled,S,2022-01-14 18:00:00,January,1693.114012927017
100332,Men,24,2,Kurta,Myntra,Telangana,Delivered,XL,2022-01-14 19:00:00,January,1545.0261387889648
100333,Women,66,2,Kurta,Ajio,Uttar Pradesh,Delivered,S,2022-01-14 20:00:00,January,1542.6785491330738
100334,Women,42,2,Saree,Amazon,Karnataka,Delivered,XL,2022-01-14 21:00:00,January,1836.091625211097
100335,Women,32,1,Set,Ajio,Karnataka,Delivered,M,2022-01-14 22:00:00,January,1261.1910771511455
100336,Women,24,1,Kurta,Amazon,Uttar Pradesh,Delivered,M,2022-01-14 23:00:00,January,1196.5697271327308
100337,Men,64,2,Set,Ajio,Karnataka,Delivered,L,2022-01-15 00:00:00,January,1744.4432457674145
100338,Men,69,1,Kurta,Amazon,Karnataka,Delivered,M,2022-01-15 01:00:00,January,1419.6041414651459
100339,Women,21,4,Set,Ajio,Karnataka,Delivered,M,2022-01-15 02:00:00,January,2117.125363276484
100340,Women,51,2,Set,Amazon,Telangana,Delivered,S,2022-01-15 03:00:00,January,1717.5105541864134
100341,Women,71,1,Top,Myntra,Telangana,Delivered,S,2022-01-15 04:00:00,January,995.9811595580802
100342,Women,62,1,Kurta,Amazon,Maharashtra,Delivered,XL,2022-01-15 05:00:00,January,1490.0470658729437
100343,Women,61,1,Kurta,Myntra,Telangana,Delivered,L,2022-01-15 06:00:00,January,1306.675568404988
100344,Women,59,2,Saree,Amazon,Tamil Nadu,Delivered,S,2022-01-15 07:00:00,January,1859.0640100730755
100345,Women,36,2,Set,Ajio,Tamil Nadu,Delivered,M,2022-01-15 08:00:00,January,1512.0889238860962
100346,Women,64,1,Set,Myntra,Karnataka,Delivered,XL,2022-01-15 09:00:00,January,1486.239974442929
100347,Women,66,2,Set,Amazon,Tamil Nadu,Delivered,M,2022-01-15 10:00:00,January,1820.5794870793336
100348,Women,70,1,Western Dress,Myntra,Maharashtra,Delivered,M,2022-01-15 11:00:00,January,1299.2830482708346
100349,Women,55,1,Kurta,Myntra,Karnataka,Delivered,M,2022-01-15 12:00:00,January,1423.0155944584333
100350,Women,44,1,Kurta,Myntra,Uttar Pradesh,Delivered,L,2022-01-15 13:00:00,January,1197.281348550707
100351,Women,22,1,Western Dress,Myntra,Maharashtra,Delivered,L,2022-01-15 14:00:00,January,1126.0951301403823
100352,Men,70,1,Kurta,Amazon,Telangana,Delivered,S,2022-01-15 15:00:00,January,1402.58013549182
100353,Women,30,1,Top,Ajio,Karnataka,Delivered,S,2022-01-15 16:00:00,January,882.9011916689266
100354,Women,63,1,Kurta,Myntra,Maharashtra,Delivered,M,2022-01-15 17:00:00,January,1377.001731011021
100355,Women,73,3,Saree,Ajio,Uttar Pradesh,Delivered,S,2022-01-15 18:00:00,January,2125.2405594643988
100356,Women,31,1,Set,Ajio,Karnataka,Delivered,XL,2022-01-15 19:00:00,January,1378.5190915834878
100357,Women,47,1,Set,Amazon,Tamil Nadu,Delivered,M,2022-01-15 20:00:00,January,1447.5979162650724
100358,Women,64,1,Western Dress,Amazon,Telangana,Delivered,XL,2022-01-15 21:00:00,January,1234.0218175846856
100359,Men,65,2,Kurta,Myntra,Telangana,Delivered,XL,2022-01-15 22:00:00,January,1601.0531702496332
100360,Women,27,2,Kurta,Amazon,Uttar Pradesh,Delivered,M,2022-01-15 23:00:00,January,1469.1436195641327
100361,Women,49,2,Western Dress,Amazon,Maharashtra,Returned,S,2022-01-16 00:00:00,January,1622.8715606744363
100362,Women,18,1,Set,Amazon,Karnataka,Delivered,XL,2022-01-16 01:00:00,January,1414.221557916646
100363,Women,41,1,Set,Myntra,Uttar Pradesh,Returned,XL,2022-01-16 02:00:00,January,1396.9653186046405
100364,Women,46,1,Kurta,Myntra,Maharashtra,Delivered,L,2022-01-16 03:00:00,January,1413.608281812395
100365,Men,60,1,Saree,Amazon,Karnataka,Delivered,L,2022-01-16 04:00:00,January,1693.551420620788
100366,Women,24,1,Kurta,Amazon,Karnataka,Delivered,M,2022-01-16 05:00:00,January,1281.3949851920186
100367,Men,48,2,Kurta,Myntra,Telangana,Delivered,M,2022-01-16 06:00:00,January,1642.0852102623248
100368,Men,34,1,Set,Amazon,Karnataka,Delivered,XL,2022-01-16 07:00:00,January,1459.2871342945714
100369,Women,47,2,Kurta,Amazon,Karnataka,Delivered,S,2022-01-16 08:00:00,January,1580.7859722174985
100370,Women,42,1,Kurta,Amazon,Telangana,Delivered,S,2022-01-16 09:00:00,January,1271.3929531666085
100371,Women,45,1,Set,Amazon,Karnataka,Delivered,M,2022-01-16 10:00:00,January,1435.7631352293788
100372,Women,53,1,Set,Amazon,Maharashtra,Delivered,XL,2022-01-16 11:00:00,January,1438.9059977542433
100373,Women,24,2,Kurta,Amazon,Telangana,Delivered,S,2022-01-16 12:00:00,January,1693.5848275487326
100374,Women,52,1,Set,Amazon,Karnataka,Cancelled,M,2022-01-16 13:00:00,January,1387.2705774581445
100375,Women,73,1,Set,Ajio,Tamil Nadu,Delivered,S,2022-01-16 14:00:00,January,1495.738488365204
100376,Women,37,1,Western Dress,Amazon,Uttar Pradesh,Delivered,M,2022-01-16 15:00:00,January,1176.868313116425
100377,Men,31,1,Kurta,Myntra,Maharashtra,Delivered,M,2022-01-16 16:00:00,January,1318.0857159560226
100378,Women,67,1,Set,Amazon,Telangana,Delivered,M,2022-01-16 17:00:00,January,1581.4873387490836
100379,Men,67,1,Kurta,Myntra,Karnataka,Delivered,L,2022-01-16 18:00:00,January,1363.6569327059055
100380,Women,73,2,Top,Myntra,Maharashtra,Delivered,L,2022-01-16 19:00:00,January,1418.3303303215102
100381,Women,47,2,Saree,Myntra,Uttar Pradesh,Delivered,S,2022-01-16 20:00:00,January,1737.987189051337
100382,Women,73,1,Western Dress,Ajio,Maharashtra,Delivered,L,2022-01-16 21:00:00,January,1291.1953685133083
100383,Women,18,1,Set,Amazon,Tamil Nadu,Delivered,M,2022-01-16 22:00:00,January,1450.3533597907929
100384,Men,55,1,Set,Amazon,Telangana,Delivered,L,2022-01-16 23:00:00,January,1536.7577891708324
100385,Men,58,1,Set,Amazon,Karnataka,Delivered,M,2022-01-17 00:00:00,January,1504.8319478999335
100386,Men,42,2,Western Dress,Amazon,Telangana,Delivered,S,2022-01-17 01:00:00,January,1430.8342551758517
100387,Women,51,1,Set,Amazon,Karnataka,Delivered,M,2022-01-17 02:00:00,January,1440.5578012299495
100388,Women,25,2,Kurta,Myntra,Tamil Nadu,Delivered,L,2022-01-17 03:00:00,January,1447.640548817437
100389,Men,73,1,Top,Ajio,Telangana,Delivered,S,2022-01-17 04:00:00,January,925.8344660062946
100390,Men,37,1,Saree,Amazon,Tamil Nadu,Delivered,S,2022-01-17 05:00:00,January,1452.4967131790781
100391,Men,47,3,Saree,Myntra,Karnataka,Delivered,L,2022-01-17 06:00:00,January,2308.937118343463
100392,Women,21,1,Set,Ajio,Telangana,Delivered,XL,2022-01-17 07:00:00,January,1331.5592793251672
100393,Women,38,1,Blouse,Amazon,Karnataka,Delivered,XL,2022-01-17 08:00:00,January,1039.3611160227535
100394,Men,44,1,Western Dress,Amazon,Karnataka,Delivered,M,2022-01-17 09:00:00,January,1282.7292161250264
100395,Women,27,1,Kurta,Ajio,Maharashtra,Delivered,L,2022-01-17 10:00:00,January,1375.849609661966
100396,Men,40,1,Set,Amazon,Telangana,Delivered,M,2022-01-17 11:00:00,January,1326.77973694667
100397,Men,50,2,Blouse,Myntra,Tamil Nadu,Delivered,M,2022-01-17 12:00:00,January,1252.3046552490448
100398,Women,28,3,Set,Myntra,Maharashtra,Delivered,XL,2022-01-17 13:00:00,January,1926.8562661371243
100399,Men,58,2,Set,Myntra,Tamil Nadu,Delivered,S,2022-01-17 14:00:00,January,1747.9774167908008
100400,Men,36,1,Set,Myntra,Tamil Nadu,Delivered,M,2022-01-17 15:00:00,January,1407.001365078421
100401,Women,28,4,Western Dress,Myntra,Uttar Pradesh,Delivered,S,2022-01-17 16:00:00,January,2010.7368231931266
100402,Men,21,2,Kurta,Myntra,Maharashtra,Delivered,S,2022-01-17 17:00:00,January,1578.907504412116
100403,Women,40,1,Ethnic Dress,Myntra,Tamil Nadu,Delivered,M,2022-01-17 18:00:00,January,1634.0660051464295
100404,Men,22,1,Set,Ajio,Tamil Nadu,Delivered,M,2022-01-17 19:00:00,January,1285.0042405371116
100405,Women,70,2,Set,Myntra,Maharashtra,Delivered,M,2022-01-17 20:00:00,January,1856.3146828969407
100406,Men,66,2,Western Dress,Ajio,Tamil Nadu,Delivered,L,2022-01-17 21:00:00,January,1300.7941297358466
100407,Women,67,1,Set,Myntra,Karnataka,Delivered,M,2022-01-17 22:00:00,January,1373.692587391695
100408,Women,22,1,Kurta,Ajio,Karnataka,Delivered,XL,2022-01-17 23:00:00,January,1058.2044627283017
100409,Men,35,4,Set,Myntra,Uttar Pradesh,Delivered,S,2022-01-18 00:00:00,January,2321.5150149653873
100410,Women,34,1,Kurta,Amazon,Karnataka,Delivered,M,2022-01-18 01:00:00,January,1356.2524985786508
100411,Women,20,1,Top,Ajio,Maharashtra,Delivered,S,2022-01-18 02:00:00,January,1005.6738181588116
100412,Men,60,3,Set,Amazon,Telangana,Delivered,L,2022-01-18 03:00:00,January,2158.7667751438175
100413,Men,66,1,Set,Amazon,Telangana,Delivered,S,2022-01-18 04:00:00,January,1475.464796994253
100414,Women,25,3,Set,Myntra,Uttar Pradesh,Delivered,L,2022-01-18 05:00:00,January,1872.6442060154038
100415,Women,73,2,Kurta,Ajio,Karnataka,Delivered,XL,2022-01-18 06:00:00,January,1557.6406769133841
100416,Women,57,1,Kurta,Amazon,Telangana,Delivered,M,2022-01-18 07:00:00,January,1218.983471200706
100417,Women,40,1,Top,Ajio,Tamil Nadu,Returned,L,2022-01-18 08:00:00,January,951.0983420411827
100418,Women,40,1,Ethnic Dress,Amazon,Tamil Nadu,Delivered,M,2022-01-18 09:00:00,January,1724.8579286942988
100419,Women,19,1,Bottom,Amazon,Uttar Pradesh,Delivered,L,2022-01-18 10:00:00,January,713.5707309463012
100420,Men,74,2,Set,Myntra,Telangana,Delivered,S,2022-01-18 11:00:00,January,1784.7345547385762
100421,Men,56,1,Kurta,Amazon,Maharashtra,Delivered,L,2022-01-18 12:00:00,January,1348.1016252726602
100422,Men,38,2,Top,Myntra,Karnataka,Delivered,M,2022-01-18 13:00:00,January,1195.1038300339442
100423,Women,69,2,Western Dress,Amazon,Tamil Nadu,Refunded,S,2022-01-18 14:00:00,January,1534.006433211328
100424,Women,41,1,Saree,Amazon,Uttar Pradesh,Delivered,XL,2022-01-18 15:00:00,January,1500.2120751723103
100425,Women,70,3,Kurta,Ajio,Uttar Pradesh,Delivered,M,2022-01-18 16:00:00,January,2006.0671397284138
100426,Women,55,2,Kurta,Ajio,Maharashtra,Delivered,L,2022-01-18 17:00:00,January,1527.2900414773392
100427,Women,37,3,Set,Amazon,Karnataka,Delivered,XL,2022-01-18 18:00:00,January,1887.429858796797
100428,Men,67,1,Set,Ajio,Maharashtra,Returned,XL,2022-01-18 19:00:00,January,1430.7005782559497
100429,Women,56,2,Western Dress,Myntra,Telangana,Delivered,L,2022-01-18 20:00:00,January,1513.264950729606
100430,Women,67,1,Kurta,Ajio,Tamil Nadu,Delivered,L,2022-01-18 21:00:00,January,1285.7883381306003
100431,Women,44,3,Western Dress,Amazon,Telangana,Delivered,L,2022-01-18 22:00:00,January,1661.849262619842
100432,Men,61,1,Set,Myntra,Maharashtra,Delivered,XL,2022-01-18 23:00:00,January,1448.8816038072885
100433,Women,56,1,Saree,Ajio,Uttar Pradesh,Delivered,XL,2022-01-19 00:00:00,January,1378.1298119438707
100434,Women,24,1,Blouse,Amazon,Karnataka,Refunded,S,2022-01-19 01:00:00,January,954.8919490008522
100435,Women,50,1,Western Dress,Ajio,Karnataka,Delivered,S,2022-01-19 02:00:00,January,1268.2684116506448
100436,Men,46,1,Set,Ajio,Telangana,Delivered,L,2022-01-19 03:00:00,January,1314.5172532605022
100437,Women,27,1,Set,Amazon,Karnataka,Delivered,S,2022-01-19 04:00:00,January,1328.5711297460514
100438,Men,27,2,Kurta,Amazon,Telangana,Delivered,S,2022-01-19 05:00:00,January,1620.7870870102329
100439,Men,29,1,Ethnic Dress,Amazon,Karnataka,Delivered,XL,2022-01-19 06:00:00,January,1657.4146109791177
100440,Women,20,1,Kurta,Amazon,Uttar Pradesh,Delivered,M,2022-01-19 07:00:00,January,1115.5448148254372
100441,Women,20,2,Saree,Myntra,Karnataka,Returned,M,2022-01-19 08:00:00,January,1727.9459888811982
100442,Men,30,1,Kurta,Ajio,Karnataka,Delivered,M,2022-01-19 09:00:00,January,1242.3091376985906
100443,Women,62,3,Western Dress,Amazon,Telangana,Delivered,XL,2022-01-19 10:00:00,January,1824.6050953310094
100444,Women,48,1,Kurta,Ajio,Karnataka,Delivered,S,2022-01-19 11:00:00,January,1280.9741296262566
100445,Men,44,1,Kurta,Amazon,Tamil Nadu,Delivered,S,2022-01-19 12:00:00,January,1219.8812065287193
100446,Men,23,1,Western Dress,Myntra,Telangana,Refunded,L,2022-01-19 13:00:00,January,1252.2452097483301
100447,Men,44,4,Kurta,Ajio,Maharashtra,Delivered,S,2022-01-19 14:00:00,January,2181.3106496636283
100448,Men,52,2,Blouse,Myntra,Maharashtra,Delivered,S,2022-01-19 15:00:00,January,1399.9608755164284
